#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
27000,54.00000000002003,-27915.774159360168,13375.97377603095,-14539.800383329217,286.843160744047,41.93986777763607,1.1990365174516764,124
27500,55.00000000002125,-28265.003181524196,13706.973541703666,-14558.02963982053,293.94133696514854,41.93986777763607,1.1990365174516764,124
28000,56.000000000022474,-27979.760698318634,13496.237491880858,-14483.523206437776,289.4221747997584,41.93986777763607,1.1990365174516764,124
28500,57.0000000000237,-28186.255486303373,13737.335303810372,-14448.920182493,294.5924345191862,41.93986777763607,1.1990365174516764,124
29000,58.00000000002492,-28106.92800804678,13712.85854999346,-14394.06945805332,294.067538945439,41.93986777763607,1.1990365174516764,124
29500,59.00000000002614,-28125.989770877764,13636.929666503409,-14489.060104374355,292.4392701332588,41.93986777763607,1.1990365174516764,124
30000,60.00000000002736,-28161.030697017362,13606.119722494212,-14554.91097452315,291.77856147234746,41.93986777763607,1.1990365174516764,124
30500,61.000000000028585,-28084.010540164993,13369.859521741351,-14714.151018423641,286.71204266207496,41.93986777763607,1.1990365174516764,124
31000,62.00000000002981,-28110.81476215252,13401.923946195697,-14708.890815956824,287.39965322500865,41.93986777763607,1.1990365174516764,124
31500,63.00000000003103,-27974.275390374365,13228.43399209524,-14745.841398279124,283.6792207821244,41.93986777763607,1.1990365174516764,123
32000,64.00000000003224,-28482.812434189836,13541.44369892789,-14941.368735261947,290.3916063739931,41.93986777763607,1.1990365174516764,123
32500,65.00000000002991,-28088.96073603123,13334.763458744595,-14754.197277286634,285.95941965247385,41.93986777763607,1.1990365174516764,123
33000,66.00000000002758,-28518.489332076337,13689.58388016478,-14828.905451911556,293.5684216497027,41.93986777763607,1.1990365174516764,123
33500,67.00000000002525,-28162.09073367148,13316.512921592808,-14845.577812078673,285.568043155364,41.93986777763607,1.1990365174516764,123
34000,68.00000000002292,-28440.268246407446,13519.545218946216,-14920.72302746123,289.92200099657464,41.93986777763607,1.1990365174516764,124
34500,69.00000000002059,-28306.69330106253,13390.610744294774,-14916.082556767755,287.15704549821936,41.93986777763607,1.1990365174516764,124
35000,70.00000000001826,-28090.486485019646,13376.777607158092,-14713.708877861554,286.86039862631816,41.93986777763607,1.1990365174516764,124
35500,71.00000000001593,-28023.229601706786,13210.02341108779,-14813.206190618996,283.2844121995317,41.93986777763607,1.1990365174516764,123
36000,72.0000000000136,-28260.110000394816,13401.89060085045,-14858.219399544367,287.39893814553955,41.93986777763607,1.1990365174516764,123
36500,73.00000000001127,-28205.460167873738,13420.34245214027,-14785.117715733468,287.79463175515434,41.93986777763607,1.1990365174516764,123
37000,74.00000000000894,-28265.733056359066,13484.78578627064,-14780.947270088425,289.1765969085224,41.93986777763607,1.1990365174516764,123
37500,75.00000000000661,-28060.795587362307,13324.008731310738,-14736.786856051569,285.7287882187014,41.93986777763607,1.1990365174516764,123
38000,76.00000000000428,-28373.700166478935,13684.33175598415,-14689.368410494784,293.4557916516317,41.93986777763607,1.1990365174516764,123
38500,77.00000000000195,-28171.52354442817,13600.474785988648,-14571.048758439523,291.657507748965,41.93986777763607,1.1990365174516764,123
39000,77.99999999999962,-27778.619890188274,13198.339480980081,-14580.280409208193,283.033854333755,41.93986777763607,1.1990365174516764,123
39500,78.99999999999729,-27993.32239002164,13185.927378443055,-14807.395011578585,282.7676810604805,41.93986777763607,1.1990365174516764,123
40000,79.99999999999496,-28275.251350042214,13488.041780467232,-14787.209569574981,289.2464205850901,41.93986777763607,1.1990365174516764,123
40500,80.99999999999262,-28235.800394147584,13559.378777517206,-14676.421616630378,290.77621797064353,41.93986777763607,1.1990365174516764,123
41000,81.9999999999903,-28326.062820013583,13596.355682003692,-14729.707138009891,291.56917497960836,41.93986777763607,1.1990365174516764,123
41500,82.99999999998796,-28103.983310748365,13544.079687139256,-14559.903623609109,290.4481342352833,41.93986777763607,1.1990365174516764,123
