#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
62000,123.99999999989241,-28539.753980885693,13860.828214058922,-14678.925766826771,297.24069753900847,41.582444209793636,1.2093428839528553,102
62500,124.99999999989008,-28152.394180312516,13482.582418238395,-14669.811762074121,289.1293464382962,41.87432555005772,1.2009132646773153,102
63000,125.99999999988775,-28183.774934119192,13565.328598541388,-14618.446335577804,290.903809837749,41.53733793917178,1.2106561348761105,101
63500,126.99999999988542,-28047.69819311787,13382.257293114792,-14665.44090000308,286.97790860847147,41.61631557345074,1.2083586043008947,102
64000,127.99999999988309,-28283.464376292115,13763.690140545841,-14519.774235746274,295.15760493568644,41.532630433170354,1.210793356404368,101
64500,128.99999999988785,-28465.477533673733,13675.486040168544,-14789.99149350519,293.26609831594806,41.463782929443035,1.2128037880203137,101
65000,129.99999999989262,-28283.32469190273,13513.04806720315,-14770.27662469958,289.78267181030225,42.207958800290925,1.1914206332606143,101
65500,130.9999999998974,-28266.685659710358,13377.865256712948,-14888.82040299741,286.88372289723264,42.00307081789041,1.1972322980981085,101
66000,131.99999999990217,-28656.956201466543,13679.332882102257,-14977.623319364286,293.34859251918334,41.72594612649284,1.2051837686324334,101
66500,132.99999999990695,-28494.733909715193,13569.052402734149,-14925.681506981044,290.98366553891356,41.67487132297525,1.2066607863707357,101
67000,133.99999999991172,-28361.841344572942,13531.931693452361,-14829.90965112058,290.1876246855344,41.06553328690082,1.2245654439978095,101
67500,134.9999999999165,-28311.44811694929,13591.21012635829,-14720.237990591,291.45883030715123,41.522092919523644,1.2111006326185316,101
68000,135.99999999992127,-28215.034902201653,13316.042770015105,-14898.992132186548,285.55796091635585,41.48034788721183,1.212319461235374,101
68500,136.99999999992605,-28643.839556205527,13487.43539572362,-15156.404160481907,289.23341687265787,41.043678972432105,1.2252174819966115,101
