#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
40500,80.99999999999262,-27970.097065649195,13654.45609006368,-14315.640975585515,292.81511826325254,42.3390232040242,1.1877324793289246,101
41000,81.9999999999903,-27770.392756537793,13519.40716593061,-14250.985590607183,289.9190404970992,42.2091757832869,1.1913862819939804,101
41500,82.99999999998796,-27882.57618280465,13613.366502055454,-14269.209680749194,291.9339661695582,41.95301599619649,1.1986607353101777,101
42000,83.99999999998563,-28018.805951283204,13543.58822718518,-14475.217724098024,290.43759504546676,41.911418748119125,1.199850410808088,101
42500,84.9999999999833,-27873.139005083074,13411.736418904211,-14461.402586178863,287.61007833001804,42.26664625114122,1.1897663397204774,101
43000,85.99999999998097,-28057.44179479433,13674.667375856006,-14382.774418938323,293.24854234111376,41.92949556766552,1.1993331262792568,101
43500,86.99999999997864,-28125.359022302335,13787.410132205598,-14337.948890096737,295.6662720050477,41.898670588842265,1.2002154792918949,101
44000,87.99999999997631,-27865.600691599295,13496.466356314177,-14369.134335285118,289.4270827188777,41.83197614593908,1.2021290322752844,101
44500,88.99999999997398,-28103.630454023474,13875.074204407216,-14228.556249616258,297.54619790614856,41.938167777614034,1.199085121437356,101
45000,89.99999999997165,-28047.35979395014,13676.600956837692,-14370.75883711245,293.2900073207577,41.554181631814465,1.210165404003042,101
45500,90.99999999996932,-27997.996828824507,13580.00067360868,-14417.996155215827,291.21844744525663,41.37452253725817,1.2154202615195424,101
46000,91.99999999996699,-28225.399503516855,13850.319698676836,-14375.07980484002,297.0153460380713,41.741101164496094,1.2047461997781153,101
46500,92.99999999996466,-28121.484424522267,13772.846620297196,-14348.63780422507,295.3539624971728,42.16227057929555,1.1927116901330967,101
47000,93.99999999996233,-28196.704602266123,13628.507229034214,-14568.19737323191,292.25865385624707,41.90867044416569,1.199929095089708,101
47500,94.99999999996,-28035.42077837088,13397.765800907757,-14637.654977463124,287.31048322832675,42.01945132252693,1.1967655792668828,101
48000,95.99999999995767,-28169.476565709243,13446.263420995703,-14723.21314471354,288.3504980240734,41.915664226407635,1.199728882521168,101
