#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
40000,79.99999999999496,-53608.94043604552,13363.975251871263,-40244.96518417426,291.89444770276305,43.383175855026714,1.2145369210705894,96.1
40500,80.99999999999262,-53594.14124967974,13206.624405919974,-40387.51684375977,288.4576081839169,43.36017957626057,1.2151810565396226,96.1
41000,81.9999999999903,-53490.983849644836,13183.066123779417,-40307.917725865416,287.9430508291896,43.64020486906075,1.2073836268028983,96.1
41500,82.99999999998796,-53581.202766462935,13210.13856524424,-40371.064201218695,288.5343640575071,43.68519916875901,1.2061400618932987,96.1
42000,83.99999999998563,-53796.80349803737,13288.7365437074,-40508.066954329974,290.25109228257963,43.510273227314606,1.2109891508599029,96.1
42500,84.9999999999833,-53822.976328102806,13214.649152045433,-40608.32717605737,288.6328837882261,43.62895152419879,1.2076950508426343,96.2
43000,85.99999999998097,-53586.33709540583,13009.051968870994,-40577.28512653483,284.14225318611216,43.92051581969598,1.1996778235832843,96.2
43500,86.99999999997864,-54023.191800946086,13389.186045337192,-40634.005755608894,292.44509902440893,42.899945555189746,1.2282176153683706,96.2
44000,87.99999999997631,-53635.93985026784,13095.525707454082,-40540.41414281375,286.0310028798808,43.40750352672272,1.2138562356342502,96.2
44500,88.99999999997398,-53535.3872517799,13139.635900947913,-40395.75135083199,286.9944527759842,43.3247743147269,1.2161741096783418,96.2
45000,89.99999999997165,-53503.153496519706,13231.321849687118,-40271.83164683259,288.9970469790516,43.31318183954712,1.216499610313067,96.3
45500,90.99999999996932,-53579.08396612584,13223.30778309145,-40355.776183034395,288.8220046358336,43.04480784866923,1.2240841918604835,96.3
46000,91.99999999996699,-53461.06854954663,13187.670424823868,-40273.398124722764,288.04361745589284,43.536761672669115,1.2102523661585365,96.3
46500,92.99999999996466,-53511.580865077376,13253.435754546284,-40258.14511053109,289.48005640729144,43.03850145015334,1.2242635559756543,96.3
47000,93.99999999996233,-53529.67819150758,13299.329381964968,-40230.34880954261,290.4824598670388,43.102492522776885,1.2224459827093426,96.3
47500,94.99999999996,-53485.05061417075,13436.024374875597,-40049.026239295155,293.4681365618377,43.131270550897696,1.2216303428170499,96.3
48000,95.99999999995767,-53426.366317264255,13317.963974110698,-40108.40234315356,290.8894745374515,43.35633005090774,1.2152889501339357,96.3
48500,96.99999999995534,-53775.82239723916,13681.385386841326,-40094.43701039783,298.82728424998527,43.32039637789443,1.2162970156042943,96.3
49000,97.999999999953,-53443.388288501796,13426.802947637403,-40016.58534086439,293.2667231829595,43.703051274961744,1.2056473699678583,96.3
49500,98.99999999995067,-53357.26374053905,13356.735349096918,-40000.52839144213,291.7363145588512,43.68998407301324,1.2060079660631948,96.3
50000,99.99999999994834,-53536.40367406702,13408.629046059348,-40127.77462800767,292.8697708642257,43.51342754472499,1.2109013654479535,96.4
50500,100.99999999994601,-53115.81395583178,13231.081882370869,-39884.73207346091,288.99180563986005,43.63491494505303,1.207529999670635,96.4
51000,101.99999999994368,-53281.71637128038,13316.792680194101,-39964.92369108628,290.8638912671716,43.26747972692322,1.217784561563945,96.4
51500,102.99999999994135,-53158.777135017954,13142.98305690583,-40015.79407811212,287.06756098078836,44.04099891228996,1.1963958613691759,96.4
52000,103.99999999993902,-53367.01565272161,13239.456649030684,-40127.55900369093,289.1747263534003,43.364275590106615,1.2150662754585297,96.4
52500,104.99999999993669,-53451.75682975423,13265.018183991415,-40186.738645762816,289.73303853141425,43.27635870460779,1.2175347096293,96.4
53000,105.99999999993436,-53760.12955772283,13526.990332627485,-40233.13922509534,295.45500480255987,43.398920987075414,1.2140962869772678,96.4
53500,106.99999999993203,-53604.943723402,13406.544988057287,-40198.398735344716,292.82425110322447,43.262803280567425,1.2179161966810257,96.4
54000,107.9999999999297,-53381.683228505084,13382.6359585137,-39999.04726999138,292.3020327630822,43.415844086589296,1.2136230433327824,96.4
54500,108.99999999992737,-53369.49104058566,13495.744059971375,-39873.74698061428,294.7725272217631,43.68310911313414,1.2061977706936091,96.4
55000,109.99999999992504,-53375.470535421686,13452.830147672346,-39922.64038774934,293.835206365266,43.36964424051507,1.2149158645854345,96.4
55500,110.99999999992271,-53156.26200771134,13257.393613941511,-39898.86839376983,289.5665035280382,44.00752670722424,1.1973058422430827,96.4
56000,111.99999999992038,-53544.01200556728,13601.431786027393,-39942.58021953989,297.0809466736595,43.16409546192072,1.2207013320993023,96.5
56500,112.99999999991805,-53484.671846254736,13584.826366516498,-39899.84547973824,296.7182529642165,43.071551493849384,1.2233241432399358,96.5
57000,113.99999999991572,-53536.18553282635,13725.757345153917,-39810.42818767243,299.7964515838839,43.20638293588813,1.2195065925192796,96.5
57500,114.99999999991338,-53112.86189552124,13385.441381907884,-39727.42051361335,292.3633085060243,43.302551189899425,1.2167982574088716,96.5
58000,115.99999999991105,-53208.43697530465,13464.745836030492,-39743.69113927416,294.09546749316746,43.90091375747812,1.200213488045058,96.5
58500,116.99999999990872,-53233.865391238054,13369.083152987452,-39864.7822382506,292.0060139057177,43.89359165779486,1.200413701389848,96.5
59000,117.9999999999064,-53233.53179504486,13339.841498590933,-39893.690296453926,291.3673209719821,43.98632146074325,1.1978830481710792,96.5
59500,118.99999999990406,-53406.49584303612,13582.602072948615,-39823.89377008751,296.66967019372424,43.608560113931425,1.2082597703654814,96.5
60000,119.99999999990173,-53357.254276271764,13451.700253503845,-39905.554022767916,293.81052734363794,43.4576066039952,1.2124567583614712,96.5
60500,120.9999999998994,-53392.60445635116,13365.19893723952,-40027.40551911164,291.9211753012506,43.42891191275656,1.2132578622986656,96.5
