#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
167300	0.02	0.00886821045105872	1209.65053194935
167350	0.02	0.009125945520299399	1244.806369232369
167400	0.02	0.009194150725360945	1254.1097639859936
167450	0.02	0.007856939293419588	1071.710109748705
167500	0.02	0.006910219362899991	942.5746687394806
167550	0.02	0.011377533964550041	1551.929793326758
167600	0.02	0.013885683865401663	1894.048970416389
167650	0.02	0.015415377860688449	2102.703824214708
167700	0.02	0.017250207107585153	2352.980042488244
167750	0.02	0.016935294812300244	2310.0250599006013
167800	0.02	0.02104307013702406	2870.3379476137434
167850	0.02	0.015487227038937424	2112.504267851973
167900	0.02	0.015736616256498505	2146.5217059078295
167950	0.02	0.01939705913589062	2645.817104981074
168000	0.02	0.02141464483998428	2921.0218527347697
168050	0.02	0.024047763676976877	3280.1871679279484
168100	0.02	0.023329025337478857	3182.149100439104
168150	0.02	0.026288083452140856	3585.773511725216
168200	0.02	0.027757714823924876	3786.2356433422847
168250	0.02	0.027999563063099007	3819.2244693046946
168300	0.02	0.025761941262013307	3514.006137272256
168350	0.02	0.03499068246172143	4772.834145815634
168400	0.02	0.03782536069423016	5159.492767730731
168450	0.02	0.03899457060392189	5318.97650991574
168500	0.02	0.03393428635217181	4628.7385446886465
168550	0.02	0.03314720350048487	4521.378080535742
168600	0.02	0.031306840991578815	4270.347108710746
168650	0.02	0.028639740321866107	3906.546569505537
168700	0.02	0.026971243610191726	3678.9586084426924
168750	0.02	0.02718137147208282	3707.6206797046107
168800	0.02	0.027942923209709286	3811.498623243584
168850	0.02	0.025507422058848886	3479.2889537775395
168900	0.02	0.02172854496412295	2963.8387721390645
168950	0.02	0.022757549856058726	3104.1981289425544
169000	0.02	0.025209345846784036	3438.630463490738
169050	0.02	0.027825253548326906	3795.4481281328704
169100	0.02	0.02652593238816902	3618.216820730778
169150	0.02	0.028923738743441053	3945.2848069015486
169200	0.02	0.025751673765023228	3512.6056198550864
169250	0.02	0.02858847800271084	3899.554235259824
169300	0.02	0.02352657952543248	3209.0960848240306
169350	0.02	0.02444540560697597	3334.4267210828184
169400	0.02	0.02301348569547653	3139.1085458756233
169450	0.02	0.024432037444140076	3332.603263534662
169500	0.02	0.019978159976080268	2725.0810043135157
169550	0.02	0.017436913016192022	2378.447288998776
169600	0.02	0.02075717935014039	2831.3415859078746
169650	0.02	0.02105635545480876	2872.1501048481778
169700	0.02	0.021743006581880275	2965.8113802215566
169750	0.02	0.020131491523908192	2745.995887808699
169800	0.02	0.02075626081997802	2831.21629563588
169850	0.02	0.018949034111004487	2584.7051464105116
169900	0.02	0.014161730467930522	1931.7025558195162
169950	0.02	0.011423350141310275	1558.1792573979774
170000	0.02	0.009392638269001937	1281.1840608890375
170050	0.02	0.011982355691098442	1634.429292779486
170100	0.02	0.005386720310878489	734.7648238025995
170150	0.02	0.008937633621233163	1219.1200608012614
170200	0.02	0.007028323152085177	958.684380185947
170250	0.02	0.006585694063887584	898.3084435807716
170300	0.02	0.0029227569406273697	398.67282215505713
170350	0.02	-0.0006001235157851858	-81.85864939844755
170400	0.02	0.00046849938307811224	63.904722501338874
170450	0.02	0.0014104270011112195	192.3864776986917
170500	0.02	0.003385649344516746	461.8127358603358
170550	0.02	0.0008364192745554788	114.0901003626876
170600	0.02	0.005508364234732103	751.3574202469434
170650	0.02	0.007420756500324052	1012.2134671501773
170700	0.02	0.009194355481538786	1254.1376933434224
170750	0.02	0.004682105993437511	638.6533153291113
170800	0.02	0.00607099270912623	828.1016334223826
170850	0.02	0.004243670331639446	578.8493746754162
170900	0.02	0.0049133930231489145	670.2015606112227
170950	0.02	0.005996482916931411	817.9382740545252
171000	0.02	0.003547447277299447	483.8824596833123
171050	0.02	0.004815160919916624	656.8024067926236
171100	0.02	0.0044171857326180996	602.5173963415208
171150	0.02	0.00328852436741631	448.56459737022084
171200	0.02	-0.0012574674539339527	-171.52233620917355
171250	0.02	-0.0011473396107616377	-156.50056774630164
171300	0.02	-0.002494867023814493	-340.30735278049275
171350	0.02	-0.003762393889992824	-513.2018230227573
171400	0.02	-0.0040154550170236804	-547.7201205550438
171450	0.02	-0.0020153938797800755	-274.905776336463
171500	0.02	-0.0021389903740104154	-291.7647092427019
171550	0.02	-0.005611730361782957	-765.4568703290829
171600	0.02	-0.008333036613064419	-1136.651213610226
171650	0.02	-0.009676905007316617	-1319.9588974939593
171700	0.02	-0.011175515342150893	-1524.3738466791874
171750	0.02	-0.007702144769319733	-1050.5956718975058
171800	0.02	-0.005936336838562586	-809.7341683789737
171850	0.02	-0.0031402308705960145	-428.3369191590115
171900	0.02	-0.004593609524089392	-626.5821312031402
171950	0.02	-0.007191564992597769	-980.9510573585522
172000	0.02	-0.006109397710327305	-833.3401908955929
172050	0.02	-0.0070121997180643035	-956.4850953755747
172100	0.02	-0.004510629960233337	-615.2634695505608
172150	0.02	-0.005076948316207687	-692.5109936522549
172200	0.02	-0.0027993800092711105	-381.8438382840711
172250	0.02	0.0016352156716068099	223.0483272727189
172300	0.02	0.0011091376302000942	151.28970289788418
172350	0.02	0.0020620836376760822	281.2743994974919
172400	0.02	-4.827464271465977e-05	-6.584806208842456
172450	0.02	0.0011737277921800922	160.09999492117188
172500	0.02	0.0024231765973192353	330.52856335908126
172550	0.02	0.003933570434817647	536.5508176871633
172600	0.02	0.006094994612346456	831.3755650863154
172650	0.02	0.0006792391550957087	92.65026014174713
172700	0.02	-0.0022963243990807005	-313.2255426510117
172750	0.02	-0.00628155751293592	-856.8233048738978
172800	0.02	-0.0075873050812175925	-1034.9311936390914
172850	0.02	-0.00885671154922278	-1208.082047213964
172900	0.02	-0.008304081281139986	-1132.70161939858
172950	0.02	-0.004092045663838432	-558.1673147407375
173000	0.02	-0.006378218674774156	-870.0081775696628
173050	0.02	-0.005728374814450798	-781.3675238929876
173100	0.02	-0.008708453861739495	-1187.8592535038383
173150	0.02	-0.005555412645895479	-757.7749647904826
173200	0.02	-0.0028821820184030283	-393.1382809391776
173250	0.02	0.0003986452951401286	54.37641517266799
173300	0.02	0.003669341638107485	500.5092164801658
173350	0.02	0.003141505692369552	428.5108086765201
173400	0.02	0.005630462180790875	768.0119466832532
173450	0.02	0.006828234159616337	931.3916408545022
173500	0.02	0.011702101635737401	1596.2017981773508
173550	0.02	0.011317315824606735	1543.7158582360853
173600	0.02	0.01648676510692923	2248.844261396619
173650	0.02	0.017376385171528445	2370.191109254383
173700	0.02	0.017041241896061488	2324.4765602272505
173750	0.02	0.020318214280591725	2771.4654324474736
173800	0.02	0.023654899279890257	3226.5992846066797
173850	0.02	0.018865679634921792	2573.3353456045597
173900	0.02	0.01811261879266414	2470.615585687446
173950	0.02	0.017309306870817335	2361.041427637641
174000	0.02	0.015896216623258446	2168.291675127203
174050	0.02	0.012664492988613486	1727.47486824878
174100	0.02	0.011818548293619236	1612.085471938574
174150	0.02	0.00992459523232703	1353.7445878647525
174200	0.02	0.006983193135373563	952.5285104055258
174250	0.02	0.006581928949318006	897.794870648885
174300	0.02	0.00855885763360131	1167.4538788294735
174350	0.02	0.012115459407324483	1652.5850393109686
174400	0.02	0.01048370326742609	1430.0086025503747
174450	0.02	0.009323959547133772	1271.8160770212767
174500	0.02	0.004589257302861087	625.9884751602401
174550	0.02	0.007408413026693138	1010.5297802861659
174600	0.02	0.004699073665409933	640.9677567308635
174650	0.02	0.005776245096412013	787.8971740809842
174700	0.02	0.0019183187359501034	261.66443525406163
174750	0.02	0.0038585288847094367	526.3149249433387
174800	0.02	0.0013169859611330268	179.64083929291536
174850	0.02	-0.0020126200966435917	-274.5274239884807
174900	0.02	-0.004884994228091958	-666.3278796992788
174950	0.02	-0.005251340240384066	-716.2985757142528
175000	0.02	0.00011982195319081259	16.34407417554832
175050	0.02	-0.0013744300417824497	-187.47638436690718
175100	0.02	0.0038310412502083374	522.5655290669346
175150	0.02	0.00414914363985646	565.9556501038426
175200	0.02	0.005270146584112298	718.8638174640314
175250	0.02	0.007657472752264226	1044.5022746453021
175300	0.02	0.008759609228323507	1194.836999097712
175350	0.02	0.009011208997243234	1229.1559629959747
175400	0.02	0.010377545778007398	1415.5284022603153
175450	0.02	0.010247235015914116	1397.7536230582668
175500	0.02	0.010130122802608403	1381.7791655389256
175550	0.02	0.00910918078954297	1242.5196096218008
175600	0.02	0.007414813813809114	1011.4028668668761
175650	0.02	0.007098309127220912	968.2306773243771
175700	0.02	0.006330043271940478	863.4369079785499
175750	0.02	0.007775883217811882	1060.6538176683923
175800	0.02	0.0014480742517615451	197.521675721666
175850	0.02	-0.002731009410682598	-372.5178833567818
175900	0.02	-0.005275628637490762	-719.6115860044862
175950	0.02	-0.009934926463071429	-1355.1537987573695
176000	0.02	-0.011199946492940071	-1527.706329000323
176050	0.02	-0.010902719869954657	-1487.1637252148103
176100	0.02	-0.008898022960461395	-1213.717047742667
176150	0.02	-0.011005539679005694	-1501.1886558814783
176200	0.02	-0.012070547359424833	-1646.4589011309413
176250	0.02	-0.017019119144340743	-2321.4589504699193
176300	0.02	-0.016116314747360028	-2198.3137200899214
176350	0.02	-0.017723796164682882	-2417.5790118073887
176400	0.02	-0.01640773699642584	-2238.064589845414
176450	0.02	-0.01734251651587726	-2365.5713229343623
176500	0.02	-0.013334953145576962	-1818.927646686722
176550	0.02	-0.011190295874208403	-1526.3899556297506
176600	0.02	-0.011479002169474214	-1565.770361132388
176650	0.02	-0.010720043249247468	-1462.2460856715606
176700	0.02	-0.008791327637652885	-1199.1634853634148
176750	0.02	-0.010940330547101163	-1492.293934502053
176800	0.02	-0.013744850780134632	-1874.8389147406133
176850	0.02	-0.011192279043589916	-1526.6604658877711
176900	0.02	-0.008917844547773357	-1216.4207717654922
176950	0.02	-0.0050786829992877465	-692.7476096326873
177000	0.02	-0.0035501782208555914	-484.2549685839124
177050	0.02	0.0022494661105685885	306.8339314079401
177100	0.02	0.005226647498658261	712.9304116039455
177150	0.02	0.009321947790945778	1271.5416674370217
177200	0.02	0.008042047216957655	1096.95938629797
177250	0.02	0.007173260898667454	978.4543239891931
177300	0.02	0.012765757660792005	1741.2876735768039
177350	0.02	0.01618222479585456	2207.3040485966944
177400	0.02	0.018347347540934113	2502.63329171456
177450	0.02	0.018320384051759925	2498.95539083447
177500	0.02	0.018815296130808408	2566.4628843691657
177550	0.02	0.01796610538959022	2450.6307176078985
177600	0.02	0.0195178872948301	2662.2984286418305
177650	0.02	0.017690358995035533	2413.01808147381
177700	0.02	0.019078546289346732	2602.3709963912042
177750	0.02	0.01841887970276066	2512.3904933599765
177800	0.02	0.015053964197406677	2053.4059154139127
177850	0.02	0.012889683332272346	1758.1915072482839
177900	0.02	0.008325572886705351	1135.6331389253282
177950	0.02	0.011124305886764429	1517.3887232102604
178000	0.02	0.007541723100335972	1028.7136745888783
178050	0.02	0.00844912668672977	1152.4862482136916
178100	0.02	0.007282974923194698	993.4196463464046
178150	0.02	0.0067587686018249354	921.9163302043703
178200	0.02	0.00523741595680475	714.3992616269644
178250	0.02	0.0017568988550970405	239.6462788493727
178300	0.02	0.004397297776792101	599.8046194541124
178350	0.02	0.006508901330230013	887.8336841429601
178400	0.02	0.006448260637433834	879.562111574459
178450	0.02	0.003428868926699436	467.7080166350132
178500	0.02	0.0034713611986841937	473.50409011497464
178550	0.02	0.005013870146130002	683.9069418641342
178600	0.02	0.007017103152393355	957.1539385404105
178650	0.02	0.005953851831925462	812.123266061693
178700	0.02	0.009110954372855393	1242.761531710724
178750	0.02	0.01034219668784144	1410.706680227538
178800	0.02	0.013854138794545947	1889.7461280389346
178850	0.02	0.013828418908749009	1886.2378583933685
178900	0.02	0.011751152726622277	1602.8925142478636
178950	0.02	0.014234621448714716	1941.6451044505518
179000	0.02	0.016452422616192553	2244.159842548268
179050	0.02	0.01775852433717854	2422.316038805659
179100	0.02	0.021435444389153274	2923.8589736911827
179150	0.02	0.022762888278702955	3104.9263058196148
179200	0.02	0.022515845680036613	3071.228953626624
179250	0.02	0.022333544579351217	3046.36253614183
179300	0.02	0.02314709879734295	3157.3337741378623
179350	0.02	0.01911593033646906	2607.4702926627024
179400	0.02	0.015970017933277805	2178.35839539914
179450	0.02	0.014638183871521037	1996.692230600355
179500	0.02	0.01631742120753763	2225.745245071745
179550	0.02	0.015207514774324917	2074.3506751346413
179600	0.02	0.014140206699726654	1928.7666492123096
179650	0.02	0.00902573824931025	1231.1377966013774
179700	0.02	0.010244330599881583	1397.3574519910442
179750	0.02	0.011838333286831784	1614.784204416367
179800	0.02	0.010422069016074148	1421.6015056117499
179850	0.02	0.006093350121489922	831.1512515959706
179900	0.02	0.0043462833288844885	592.8460955908027
179950	0.02	0.005355449891335521	730.4994446888331
180000	0.02	-0.001968411616281741	-268.4972545330411
180050	0.02	-0.004484085750543824	-611.6427596510497
180100	0.02	-0.005920571173955565	-807.583684390838
180150	0.02	-0.008254291600074667	-1125.9101574098695
180200	0.02	-0.009316782529818475	-1270.8371103107806
180250	0.02	-0.013487716275984314	-1839.7649963390907
180300	0.02	-0.009530275976635433	-1299.9582574616136
180350	0.02	-0.008044547284551017	-1097.3004030240513
180400	0.02	-0.011384874232139852	-1552.9310278648495
180450	0.02	-0.014824852527055852	-2022.154395680008
180500	0.02	-0.016034186496141023	-2187.1111800370654
180550	0.02	-0.016210916378724308	-2211.217666645386
180600	0.02	-0.016607355106376172	-2265.2930993875298
180650	0.02	-0.014369992750298035	-1960.1101564330957
180700	0.02	-0.014949846057280721	-2039.2038884904418
180750	0.02	-0.013208480775129228	-1801.6764356297344
180800	0.02	-0.011920487910220684	-1625.9903417123776
180850	0.02	-0.01136896246549398	-1550.7606151199498
180900	0.02	-0.010522952391917842	-1435.3623009748778
180950	0.02	-0.005525637529998147	-753.7135495835666
181000	0.02	-0.006838455057057989	-932.7858019533534
181050	0.02	-0.005465293667942446	-745.4824656192881
181100	0.02	-0.007107237066214969	-969.4484750089237
181150	0.02	-0.007526191898703065	-1026.595172054377
181200	0.02	-0.006480398514045583	-883.9458144369102
181250	0.02	-0.005638062728599065	-769.0486842246121
181300	0.02	-0.008087318332072617	-1103.1345023242498
181350	0.02	-0.005024180384259043	-685.3132893009869
181400	0.02	-0.0027449106732642514	-374.41405731086934
181450	0.02	-0.0029189753439287274	-398.157001011279
181500	0.02	-0.002670692177411252	-364.29043163864117
181550	0.02	-0.0008538793204794101	-116.47170304975758
181600	0.02	0.004590524554162931	626.1613320426798
181650	0.02	0.006283601743714597	857.1021440898253
181700	0.02	0.010134143548858872	1382.3276073996087
181750	0.02	0.015246206344034476	2079.628321412818
181800	0.02	0.016435001181060515	2241.783506489139
181850	0.02	0.01674939634981365	2284.6679514651973
181900	0.02	0.015127470435044118	2063.4323869270133
181950	0.02	0.014251675690656909	1943.9713542561035
182000	0.02	0.014235124472409088	1941.7137183927714
182050	0.02	0.017270754056358827	2355.782707992313
182100	0.02	0.015081996262692066	2057.2295732839243
182150	0.02	0.018817160393346213	2566.7171753766906
182200	0.02	0.0168596306096382	2299.7042354789464
182250	0.02	0.02022962829595514	2759.3820381673895
182300	0.02	0.022326468291884994	3045.3973092851843
182350	0.02	0.023801343293259367	3246.5746877221522
182400	0.02	0.02805922745335777	3827.362871275786
182450	0.02	0.0313482923117955	4276.00119324413
182500	0.02	0.03789138355088407	5168.498483609144
182550	0.02	0.03428878203092022	4677.092819628139
182600	0.02	0.03220181585707626	4392.424367488591
182650	0.02	0.028433906711029824	3878.4702469807994
182700	0.02	0.031984309382073646	4362.755831244289
182750	0.02	0.029791443164837526	4063.6422952256717
182800	0.02	0.03137096587937268	4279.093935938079
182850	0.02	0.027674929431383805	3774.9434672400607
182900	0.02	0.025278416754295617	3448.051942657781
182950	0.02	0.024727244409978706	3372.8703800214175
183000	0.02	0.022579102664132267	3079.8573961836773
183050	0.02	0.021319187966124142	2908.0012485350403
183100	0.02	0.012984035906028547	1771.0614815982221
183150	0.02	0.012288198314653888	1676.1471449119265
183200	0.02	0.008253385146529065	1125.7865144246614
183250	0.02	0.007164491766632981	977.2581880507448
183300	0.02	0.006583688671154644	898.0349019908922
183350	0.02	0.004937841470464484	673.5364022304905
183400	0.02	0.005244285653862138	715.3363089315657
183450	0.02	0.0022719077622103717	309.8950400719845
183500	0.02	0.003259022529178973	444.54045805663264
183550	0.02	0.001959329072174646	267.2583682468807
183600	0.02	0.004762177904246353	649.5753643759462
183650	0.02	0.0019020302167488453	259.4426323294235
183700	0.02	-0.0027981780302431033	-381.67988473576
183750	0.02	-0.002751093323644498	-375.25738938588
183800	0.02	-0.004933616521034786	-672.9601064430483
183850	0.02	-0.003928404395871735	-535.8461544641284
183900	0.02	-0.005672358477099614	-773.7267272916141
183950	0.02	-0.004535603229885037	-618.6698985122333
184000	0.02	-0.006310726713978552	-860.8020714753989
184050	0.02	-0.00879099331927371	-1199.1178833327185
184100	0.02	-0.012369237462289644	-1687.20112796604
184150	0.02	-0.016116632941282804	-2198.3571226963513
184200	0.02	-0.016068490130704688	-2191.7902987867546
184250	0.02	-0.015458633890732699	-2108.6040765871358
184300	0.02	-0.017508638375028487	-2388.2308432964114
184350	0.02	-0.016265597573128152	-2218.6763457400325
184400	0.02	-0.0176206351457776	-2403.5075390921343
184450	0.02	-0.01803992206538687	-2460.6995338179927
184500	0.02	-0.020503790581309085	-2796.778597050277
184550	0.02	-0.018607452803820857	-2538.1124305273083
184600	0.02	-0.018788936099937845	-2562.867297013548
184650	0.02	-0.015546952358087604	-2120.650980706789
184700	0.02	-0.015771049245937776	-2151.2184690509334
184750	0.02	-0.016954242535340624	-2312.6095862130423
184800	0.02	-0.012540915192386206	-1710.6184858062986
184850	0.02	-0.010841751926995517	-1478.8475147415263
184900	0.02	-0.011081652836059854	-1511.5707190301844
184950	0.02	-0.011876148659429122	-1619.9423347776926
185000	0.02	-0.012056562809052778	-1644.5513664721752
185050	0.02	-0.01324530392547925	-1806.6992238974215
185100	0.02	-0.014091129881041073	-1922.0724237925335
185150	0.02	-0.014484182996284784	-1975.686048837048
185200	0.02	-0.016460411583129764	-2245.2495616250367
185250	0.02	-0.013753104741347413	-1875.9647798322042
185300	0.02	-0.010519289129665092	-1434.8626210048135
185350	0.02	-0.005651774883468956	-770.9190633190276
185400	0.02	-0.007879425328299088	-1074.777272419633
185450	0.02	-0.0028300772146319193	-386.03102926233976
185500	0.02	-0.002636136638060151	-359.5769523196128
185550	0.02	0.005330229008896208	727.0592405994835
185600	0.02	0.007287777022799605	994.074667150614
185650	0.02	0.009999357237246976	1363.9423498055746
185700	0.02	0.007466324842785844	1018.4291258789773
185750	0.02	0.008953084239020777	1221.2275714573154
185800	0.02	0.012261508129842964	1672.5065235675709
185850	0.02	0.014754992158692557	2012.6252316824678
185900	0.02	0.014379748095108225	1961.4408147552135
185950	0.02	0.012709849564749515	1733.6616414149266
186000	0.02	0.014097121287367058	1922.889669604341
186050	0.02	0.01492543935554341	2035.874741093388
186100	0.02	0.009484656635054406	1293.735642299827
186150	0.02	0.009714531137227766	1325.091214584696
186200	0.02	0.007976776426909561	1088.0562545626372
186250	0.02	0.01174141526880943	1601.564295765888
186300	0.02	0.010384293533966568	1416.4488164329966
186350	0.02	0.01097835668334599	1497.4808136577055
186400	0.02	0.011904355210201945	1623.7897929920753
186450	0.02	0.013360454402082982	1822.4060946405816
186500	0.02	0.016846480786086554	2297.910560064715
186550	0.02	0.018033694549791302	2459.8500819929063
186600	0.02	0.015652702575186278	2135.07562782958
186650	0.02	0.011930798764599779	1627.3967732075882
186700	0.02	0.014189086731259966	1935.4340322736698
186750	0.02	0.010511962759344873	1433.86328209602
186800	0.02	0.010034935036916534	1368.795268501334
186850	0.02	0.00927788592096893	1265.5314960782878
186900	0.02	0.0072924401996018635	994.7107384674322
186950	0.02	0.00815295796746001	1112.0879456713055
187000	0.02	0.0032682327069033616	445.7967539514065
187050	0.02	0.00291034431582445	396.97970286356053
187100	0.02	0.0012199082788914013	166.39915196354292
187150	0.02	0.004244085287474237	578.9059758971689
187200	0.02	0.0011394252133585159	155.42102017787397
187250	0.02	0.004160017891349693	567.4389306569976
187300	0.02	0.003099085793946454	422.7246071676676
187350	0.02	0.0009358581445144738	127.65386078607499
187400	0.02	-0.0026775930307942827	-365.23172875960535
187450	0.02	-0.007040713450976573	-960.3744541560791
187500	0.02	-0.009548705476703345	-1302.4720966046673
187550	0.02	-0.008054640682944777	-1098.6771728699596
187600	0.02	-0.009371422549321733	-1278.2901730253614
187650	0.02	-0.01023182383106856	-1395.6514911739062
187700	0.02	-0.008367650143379491	-1141.3726030708556
187750	0.02	-0.011376856432439108	-1551.8373759125652
187800	0.02	-0.010434095331857206	-1423.2419311930607
187850	0.02	-0.011273555588604534	-1537.7468306571366
187900	0.02	-0.011069583268881272	-1509.9243938286634
187950	0.02	-0.011034991331050799	-1505.2059496477639
188000	0.02	-0.010166056408929144	-1386.6806173302
188050	0.02	-0.009898282723652852	-1350.1554826794054
188100	0.02	-0.005139552557937798	-701.0504001908167
188150	0.02	-0.0014257124693552146	-194.47146146114136
188200	0.02	-0.0008665518286720408	-118.20027121589962
188250	0.02	-0.0038721775440374484	-528.176643055199
188300	0.02	-0.004815428814966973	-656.8389484818348
188350	0.02	-0.003823812613713541	-521.5795213453706
188400	0.02	-0.0022625906762415416	-308.62416157168144
188450	0.02	-0.0009174824651753374	-125.14736295202057
188500	0.02	-0.003948756736438413	-538.6222748244609
188550	0.02	-0.0017842677965944033	-243.3794846436965
188600	0.02	-0.0035798710203849954	-488.30515559109153
188650	0.02	-0.0023361098425550876	-318.65239659502106
188700	0.02	0.0027459095534654015	374.5503075694015
188750	0.02	0.005668327207316398	773.1768499894673
188800	0.02	0.010253664892183307	1398.630677486815
188850	0.02	0.012286526699880845	1675.919131637931
188900	0.02	0.01439394073991495	1963.3767341196638
188950	0.02	0.017433076378691188	2377.923960124321
189000	0.02	0.023611998821291117	3220.7475332469535
189050	0.02	0.02223996384135982	3033.5978425076155
189100	0.02	0.02380039721022191	3246.445639155269
189150	0.02	0.027664698954585117	3773.547999488148
189200	0.02	0.02988455475662561	4076.3429959091627
189250	0.02	0.028675004489131982	3911.356707799765
189300	0.02	0.03184068580049488	4343.165143493245
189350	0.02	0.030461428905744423	4155.030361889081
189400	0.02	0.03234266811201114	4411.637037964619
189450	0.02	0.035401067382153	4828.811881125779
189500	0.02	0.03524159281154809	4807.05907087965
189550	0.02	0.04029430057718464	5496.26358065278
189600	0.02	0.04565624260561454	6227.648572333652
189650	0.02	0.047232620287883983	6442.671221202193
189700	0.02	0.047603763516852665	6493.29627197529
189750	0.02	0.04978014694455345	6790.161506012411
189800	0.02	0.050188197292618655	6845.820798642332
189850	0.02	0.048629180153285434	6633.1661799545855
189900	0.02	0.04905630772630642	6691.42766334703
189950	0.02	0.0472722730603435	6448.079978421432
190000	0.02	0.04692544285400051	6400.771296933297
190050	0.02	0.04561642815371347	6222.2177615531455
190100	0.02	0.044468291017192164	6065.608408898688
190150	0.02	0.044389034533740254	6054.797586591627
190200	0.02	0.043651553858347875	5954.203008213723
190250	0.02	0.040446751493280045	5517.05834333559
190300	0.02	0.03836609018906983	5233.249894344186
190350	0.02	0.03613526413075124	4928.958522029112
190400	0.02	0.03742755671618495	5105.231110735829
190450	0.02	0.03277361561290563	4470.41957098818
190500	0.02	0.03131578354500897	4271.566899848256
190550	0.02	0.030816119598255042	4203.411237291258
190600	0.02	0.03350783260962873	4570.568973796536
190650	0.02	0.03489107034805889	4759.246754430927
190700	0.02	0.034641982680121024	4725.270448649066
190750	0.02	0.03662151548301366	4995.284666426721
190800	0.02	0.030496477632030224	4159.811113386775
190850	0.02	0.028986216344921188	3953.806939329782
190900	0.02	0.023547737300380817	3211.982068852303
190950	0.02	0.019223160323515648	2622.096784849335
191000	0.02	0.014887370584777149	2030.6820464610041
191050	0.02	0.01369292679072719	1867.7563266858672
191100	0.02	0.01478494591146216	2016.7110134951115
191150	0.02	0.015090129941654765	2058.3390315154616
191200	0.02	0.015082846866904288	2057.345598252374
191250	0.02	0.010043200712279004	1369.9227314381137
191300	0.02	0.006610483040605611	901.6897344329595
191350	0.02	0.001779271392051187	242.69796006250954
191400	0.02	0.0031646334201080174	431.6655001800663
191450	0.02	0.00623514743540985	850.4928309550565
191500	0.02	0.005698556011873942	777.3001496918174
191550	0.02	0.004632795784457759	631.9272547724665
191600	0.02	0.0048417833966986085	660.4337925585413
191650	0.02	0.008266029936255519	1127.511301708793
191700	0.02	0.006056240569115812	826.0893972322881
191750	0.02	0.007963500055923224	1086.2453176983613
191800	0.02	0.007709006392840233	1051.5316179474348
191850	0.02	0.009528714097094793	1299.7452124027932
191900	0.02	0.004214045406599724	574.8084459524199
191950	0.02	0.0004484778796796467	61.173729324075225
192000	0.02	0.00099420370526566	135.612370452603
192050	0.02	0.0014844166654769573	202.47889006900073
192100	0.02	0.0009988857360873342	136.25101351427784
192150	0.02	-0.003442382043383221	-469.55124632324
192200	0.02	-0.0014704413872656185	-200.57262016079528
192250	0.02	-0.0021045652688929414	-287.0690215447636
192300	0.02	-9.012879406129887e-05	-12.293838117834458
192350	0.02	-0.00245910625054221	-335.4294759359517
192400	0.02	-0.0018937523641604913	-258.3135083824714
192450	0.02	0.002517994277042112	343.4619795593348
192500	0.02	0.002188564667447098	298.5267917121744
192550	0.02	0.00582370484246812	794.3708259389076
192600	0.02	0.006394970591213731	872.2931892689382
192650	0.02	0.006557332118036328	894.4397890111237
192700	0.02	0.009625256603553203	1312.9139001484923
192750	0.02	0.005046085305757939	688.3011863620324
192800	0.02	0.0025460167049441364	347.2843228613197
192850	0.02	-0.0017508364582060755	-238.81934971135607
192900	0.02	-0.0011857670276214489	-161.7421827826656
192950	0.02	-0.007335461322617898	-1000.5789488159123
193000	0.02	-0.008718170542488777	-1189.1846379319618
193050	0.02	-0.012851121508156312	-1752.9315586586192
193100	0.02	-0.012575162518742118	-1715.2899239473868
193150	0.02	-0.012930804465023935	-1763.800553220054
193200	0.02	-0.010167357457837964	-1386.858084307707
193250	0.02	-0.008279827566721598	-1129.3933399311652
193300	0.02	-0.009076775217268908	-1238.099392267265
193350	0.02	-0.00754688848435633	-1029.418248478101
193400	0.02	-0.006850764001225591	-934.4647788948962
193450	0.02	-0.006273719100959126	-855.7541219457642
193500	0.02	-0.006368882540168958	-868.7347007781669
193550	0.02	-0.007391578907992128	-1008.2335559516224
193600	0.02	-0.010205160719373397	-1392.0145626838262
193650	0.02	-0.005627861033227543	-767.6571423457797
193700	0.02	-0.0029097176352048874	-396.89422174547036
193750	0.02	0.0015359902872579428	209.51368692753442
193800	0.02	0.0005171856953647691	70.54568167582214
193850	0.02	0.0008435712983709675	115.06565788476777
193900	0.02	0.0026985735004400216	368.09352781225255
193950	0.02	0.004498598608955888	613.6223571126959
194000	0.02	0.0035113615618983652	478.96025975677804
194050	0.02	0.005258918628854849	717.3322906554571
194100	0.02	0.00548381060157791	748.0082309634716
194150	0.02	0.005465342762413603	745.4891622525581
194200	0.02	0.005849370985413071	797.8717648981022
194250	0.02	0.004128399716589228	563.1261166874443
194300	0.02	0.0058970869960296695	804.3803720114998
194350	0.02	0.005650787818051227	770.7844246324272
194400	0.02	0.004942544678293592	674.1779338995623
194450	0.02	0.007149996978842727	975.28105547617
194500	0.02	0.011134529640460425	1518.78327391078
194550	0.02	0.00584001225691896	796.5952062323208
194600	0.02	0.003850293203350388	525.1915532786813
194650	0.02	0.0063314513513337	863.6289742354841
194700	0.02	0.00721741178512224	984.476637462786
194750	0.02	0.007263094175984034	990.7078527357717
194800	0.02	0.005625660063893989	767.3569235203662
194850	0.02	0.004361355594382876	594.9019978586193
194900	0.02	0.005035725352250589	686.8880575983096
194950	0.02	0.006018270445476706	820.9101583642318
